Gate_records in the linked list:
GateName: DATA_0_31 , GateType: 0, Level: 0, Output: false, Number: 0, Fanout: DATA_0_31, Fanin: None 
GateName: II2250 , GateType: 5, Level: 3, Output: false, Number: 6848, Fanout: II2250, Fanin: II2253 II2252 
GateName: II2281 , GateType: 5, Level: 3, Output: false, Number: 6849, Fanout: II2281, Fanin: II2284 II2283 
GateName: II2312 , GateType: 5, Level: 3, Output: false, Number: 6850, Fanout: II2312, Fanin: II2315 II2314 
GateName: II2343 , GateType: 5, Level: 3, Output: false, Number: 6851, Fanout: II2343, Fanin: II2346 II2345 
GateName: II2374 , GateType: 5, Level: 3, Output: false, Number: 6852, Fanout: II2374, Fanin: II2377 II2376 
GateName: II2405 , GateType: 5, Level: 3, Output: false, Number: 6853, Fanout: II2405, Fanin: II2408 II2407 
GateName: II2436 , GateType: 5, Level: 3, Output: false, Number: 6854, Fanout: II2436, Fanin: II2439 II2438 
GateName: II2467 , GateType: 5, Level: 3, Output: false, Number: 6855, Fanout: II2467, Fanin: II2470 II2469 
GateName: II2498 , GateType: 5, Level: 3, Output: false, Number: 6856, Fanout: II2498, Fanin: II2501 II2500 
GateName: II2529 , GateType: 5, Level: 3, Output: false, Number: 6857, Fanout: II2529, Fanin: II2532 II2531 
GateName: II2560 , GateType: 5, Level: 3, Output: false, Number: 6858, Fanout: II2560, Fanin: II2563 II2562 
GateName: II2591 , GateType: 5, Level: 3, Output: false, Number: 6859, Fanout: II2591, Fanin: II2594 II2593 
GateName: II2622 , GateType: 5, Level: 3, Output: false, Number: 6860, Fanout: II2622, Fanin: II2625 II2624 
GateName: II2653 , GateType: 5, Level: 3, Output: false, Number: 6861, Fanout: II2653, Fanin: II2656 II2655 
GateName: II2684 , GateType: 5, Level: 3, Output: false, Number: 6862, Fanout: II2684, Fanin: II2687 II2686 
GateName: II2715 , GateType: 5, Level: 3, Output: false, Number: 6863, Fanout: II2715, Fanin: II2718 II2717 
GateName: II2746 , GateType: 5, Level: 3, Output: false, Number: 6864, Fanout: II2746, Fanin: II2749 II2748 
GateName: II2777 , GateType: 5, Level: 3, Output: false, Number: 6865, Fanout: II2777, Fanin: II2780 II2779 
GateName: II2808 , GateType: 5, Level: 3, Output: false, Number: 6866, Fanout: II2808, Fanin: II2811 II2810 
GateName: II2839 , GateType: 5, Level: 3, Output: false, Number: 6867, Fanout: II2839, Fanin: II2842 II2841 
GateName: II2870 , GateType: 5, Level: 3, Output: false, Number: 6868, Fanout: II2870, Fanin: II2873 II2872 
GateName: II2901 , GateType: 5, Level: 3, Output: false, Number: 6869, Fanout: II2901, Fanin: II2904 II2903 
GateName: II2932 , GateType: 5, Level: 3, Output: false, Number: 6870, Fanout: II2932, Fanin: II2935 II2934 
GateName: II2963 , GateType: 5, Level: 3, Output: false, Number: 6871, Fanout: II2963, Fanin: II2966 II2965 
GateName: II5995 , GateType: 5, Level: 4, Output: false, Number: 6872, Fanout: II5995, Fanin: II5993 WX1938 
GateName: II6026 , GateType: 5, Level: 4, Output: false, Number: 6873, Fanout: II6026, Fanin: II6024 WX1940 
GateName: II6057 , GateType: 5, Level: 4, Output: false, Number: 6874, Fanout: II6057, Fanin: II6055 WX1942 
GateName: II6088 , GateType: 5, Level: 4, Output: false, Number: 6875, Fanout: II6088, Fanin: II6086 WX1944 
GateName: II6119 , GateType: 5, Level: 4, Output: false, Number: 6876, Fanout: II6119, Fanin: II6117 WX1946 
GateName: II6150 , GateType: 5, Level: 4, Output: false, Number: 6877, Fanout: II6150, Fanin: II6148 WX1948 
GateName: II6181 , GateType: 5, Level: 4, Output: false, Number: 6878, Fanout: II6181, Fanin: II6179 WX1950 
GateName: II6212 , GateType: 5, Level: 4, Output: false, Number: 6879, Fanout: II6212, Fanin: II6210 WX1952 
GateName: II6243 , GateType: 5, Level: 4, Output: false, Number: 6880, Fanout: II6243, Fanin: II6241 WX1954 
GateName: II6274 , GateType: 5, Level: 4, Output: false, Number: 6881, Fanout: II6274, Fanin: II6272 WX1956 
GateName: II6305 , GateType: 5, Level: 4, Output: false, Number: 6882, Fanout: II6305, Fanin: II6303 WX1958 
GateName: II6336 , GateType: 5, Level: 4, Output: false, Number: 6883, Fanout: II6336, Fanin: II6334 WX1960 
GateName: II6367 , GateType: 5, Level: 4, Output: false, Number: 6884, Fanout: II6367, Fanin: II6365 WX1962 
GateName: II6398 , GateType: 5, Level: 4, Output: false, Number: 6885, Fanout: II6398, Fanin: II6396 WX1964 
GateName: II6429 , GateType: 5, Level: 4, Output: false, Number: 6886, Fanout: II6429, Fanin: II6427 WX1966 
GateName: II6460 , GateType: 5, Level: 4, Output: false, Number: 6887, Fanout: II6460, Fanin: II6458 WX1968 
GateName: II6491 , GateType: 5, Level: 4, Output: false, Number: 6888, Fanout: II6491, Fanin: II6489 WX1970 
GateName: II6522 , GateType: 5, Level: 4, Output: false, Number: 6889, Fanout: II6522, Fanin: II6520 WX1972 
GateName: II6553 , GateType: 5, Level: 4, Output: false, Number: 6890, Fanout: II6553, Fanin: II6551 WX1974 
GateName: II6584 , GateType: 5, Level: 4, Output: false, Number: 6891, Fanout: II6584, Fanin: II6582 WX1976 
GateName: II6615 , GateType: 5, Level: 4, Output: false, Number: 6892, Fanout: II6615, Fanin: II6613 WX1978 
GateName: II6646 , GateType: 5, Level: 4, Output: false, Number: 6893, Fanout: II6646, Fanin: II6644 WX1980 
GateName: II6677 , GateType: 5, Level: 4, Output: false, Number: 6894, Fanout: II6677, Fanin: II6675 WX1982 
GateName: II6708 , GateType: 5, Level: 4, Output: false, Number: 6895, Fanout: II6708, Fanin: II6706 WX1984 
GateName: II6739 , GateType: 5, Level: 4, Output: false, Number: 6896, Fanout: II6739, Fanin: II6737 WX1986 
GateName: II6770 , GateType: 5, Level: 4, Output: false, Number: 6897, Fanout: II6770, Fanin: II6768 WX1988 
GateName: II6801 , GateType: 5, Level: 4, Output: false, Number: 6898, Fanout: II6801, Fanin: II6799 WX1990 
GateName: II6832 , GateType: 5, Level: 4, Output: false, Number: 6899, Fanout: II6832, Fanin: II6830 WX1992 
GateName: II6863 , GateType: 5, Level: 4, Output: false, Number: 6900, Fanout: II6863, Fanin: II6861 WX1994 
GateName: II6894 , GateType: 5, Level: 4, Output: false, Number: 6901, Fanout: II6894, Fanin: II6892 WX1996 
GateName: II6925 , GateType: 5, Level: 4, Output: false, Number: 6902, Fanout: II6925, Fanin: II6923 WX1998 
GateName: II6956 , GateType: 5, Level: 4, Output: false, Number: 6903, Fanout: II6956, Fanin: II6954 WX2000 
GateName: II6007 , GateType: 5, Level: 3, Output: false, Number: 6904, Fanout: II6007, Fanin: II6010 II6009 
GateName: II6038 , GateType: 5, Level: 3, Output: false, Number: 6905, Fanout: II6038, Fanin: II6041 II6040 
GateName: II6069 , GateType: 5, Level: 3, Output: false, Number: 6906, Fanout: II6069, Fanin: II6072 II6071 
GateName: II6100 , GateType: 5, Level: 3, Output: false, Number: 6907, Fanout: II6100, Fanin: II6103 II6102 
GateName: II6131 , GateType: 5, Level: 3, Output: false, Number: 6908, Fanout: II6131, Fanin: II6134 II6133 
GateName: II6162 , GateType: 5, Level: 3, Output: false, Number: 6909, Fanout: II6162, Fanin: II6165 II6164 
GateName: II6193 , GateType: 5, Level: 3, Output: false, Number: 6910, Fanout: II6193, Fanin: II6196 II6195 
GateName: II6224 , GateType: 5, Level: 3, Output: false, Number: 6911, Fanout: II6224, Fanin: II6227 II6226 
GateName: II6255 , GateType: 5, Level: 3, Output: false, Number: 6912, Fanout: II6255, Fanin: II6258 II6257 
GateName: II6286 , GateType: 5, Level: 3, Output: false, Number: 6913, Fanout: II6286, Fanin: II6289 II6288 
GateName: II6317 , GateType: 5, Level: 3, Output: false, Number: 6914, Fanout: II6317, Fanin: II6320 II6319 
GateName: II6348 , GateType: 5, Level: 3, Output: false, Number: 6915, Fanout: II6348, Fanin: II6351 II6350 
GateName: II6379 , GateType: 5, Level: 3, Output: false, Number: 6916, Fanout: II6379, Fanin: II6382 II6381 
GateName: II6410 , GateType: 5, Level: 3, Output: false, Number: 6917, Fanout: II6410, Fanin: II6413 II6412 
GateName: II6441 , GateType: 5, Level: 3, Output: false, Number: 6918, Fanout: II6441, Fanin: II6444 II6443 
GateName: II6472 , GateType: 5, Level: 3, Output: false, Number: 6919, Fanout: II6472, Fanin: II6475 II6474 
GateName: II6503 , GateType: 5, Level: 3, Output: false, Number: 6920, Fanout: II6503, Fanin: II6506 II6505 
GateName: II6534 , GateType: 5, Level: 3, Output: false, Number: 6921, Fanout: II6534, Fanin: II6537 II6536 
GateName: II6565 , GateType: 5, Level: 3, Output: false, Number: 6922, Fanout: II6565, Fanin: II6568 II6567 
GateName: II6596 , GateType: 5, Level: 3, Output: false, Number: 6923, Fanout: II6596, Fanin: II6599 II6598 
GateName: II6627 , GateType: 5, Level: 3, Output: false, Number: 6924, Fanout: II6627, Fanin: II6630 II6629 
GateName: II6658 , GateType: 5, Level: 3, Output: false, Number: 6925, Fanout: II6658, Fanin: II6661 II6660 
GateName: II6689 , GateType: 5, Level: 3, Output: false, Number: 6926, Fanout: II6689, Fanin: II6692 II6691 
GateName: II6720 , GateType: 5, Level: 3, Output: false, Number: 6927, Fanout: II6720, Fanin: II6723 II6722 
GateName: II6751 , GateType: 5, Level: 3, Output: false, Number: 6928, Fanout: II6751, Fanin: II6754 II6753 
GateName: II6782 , GateType: 5, Level: 3, Output: false, Number: 6929, Fanout: II6782, Fanin: II6785 II6784 
GateName: II6813 , GateType: 5, Level: 3, Output: false, Number: 6930, Fanout: II6813, Fanin: II6816 II6815 
GateName: II6844 , GateType: 5, Level: 3, Output: false, Number: 6931, Fanout: II6844, Fanin: II6847 II6846 
GateName: II6875 , GateType: 5, Level: 3, Output: false, Number: 6932, Fanout: II6875, Fanin: II6878 II6877 
GateName: II6906 , GateType: 5, Level: 3, Output: false, Number: 6933, Fanout: II6906, Fanin: II6909 II6908 
GateName: II6937 , GateType: 5, Level: 3, Output: false, Number: 6934, Fanout: II6937, Fanin: II6940 II6939 
GateName: II6968 , GateType: 5, Level: 3, Output: false, Number: 6935, Fanout: II6968, Fanin: II6971 II6970 
GateName: II10000 , GateType: 5, Level: 4, Output: false, Number: 6936, Fanout: II10000, Fanin: II9998 WX3231 
GateName: II10031 , GateType: 5, Level: 4, Output: false, Number: 6937, Fanout: II10031, Fanin: II10029 WX3233 
GateName: II10062 , GateType: 5, Level: 4, Output: false, Number: 6938, Fanout: II10062, Fanin: II10060 WX3235 
GateName: II10093 , GateType: 5, Level: 4, Output: false, Number: 6939, Fanout: II10093, Fanin: II10091 WX3237 
GateName: II10124 , GateType: 5, Level: 4, Output: false, Number: 6940, Fanout: II10124, Fanin: II10122 WX3239 
GateName: II10155 , GateType: 5, Level: 4, Output: false, Number: 6941, Fanout: II10155, Fanin: II10153 WX3241 
GateName: II10186 , GateType: 5, Level: 4, Output: false, Number: 6942, Fanout: II10186, Fanin: II10184 WX3243 
GateName: II10217 , GateType: 5, Level: 4, Output: false, Number: 6943, Fanout: II10217, Fanin: II10215 WX3245 
GateName: II10248 , GateType: 5, Level: 4, Output: false, Number: 6944, Fanout: II10248, Fanin: II10246 WX3247 
GateName: II10279 , GateType: 5, Level: 4, Output: false, Number: 6945, Fanout: II10279, Fanin: II10277 WX3249 
GateName: II10310 , GateType: 5, Level: 4, Output: false, Number: 6946, Fanout: II10310, Fanin: II10308 WX3251 
GateName: II10341 , GateType: 5, Level: 4, Output: false, Number: 6947, Fanout: II10341, Fanin: II10339 WX3253 
GateName: II10372 , GateType: 5, Level: 4, Output: false, Number: 6948, Fanout: II10372, Fanin: II10370 WX3255 
GateName: II10403 , GateType: 5, Level: 4, Output: false, Number: 6949, Fanout: II10403, Fanin: II10401 WX3257 
GateName: II10434 , GateType: 5, Level: 4, Output: false, Number: 6950, Fanout: II10434, Fanin: II10432 WX3259 
GateName: II10465 , GateType: 5, Level: 4, Output: false, Number: 6951, Fanout: II10465, Fanin: II10463 WX3261 
GateName: II10496 , GateType: 5, Level: 4, Output: false, Number: 6952, Fanout: II10496, Fanin: II10494 WX3263 
GateName: II10527 , GateType: 5, Level: 4, Output: false, Number: 6953, Fanout: II10527, Fanin: II10525 WX3265 
GateName: II10558 , GateType: 5, Level: 4, Output: false, Number: 6954, Fanout: II10558, Fanin: II10556 WX3267 
GateName: II10589 , GateType: 5, Level: 4, Output: false, Number: 6955, Fanout: II10589, Fanin: II10587 WX3269 
GateName: II10620 , GateType: 5, Level: 4, Output: false, Number: 6956, Fanout: II10620, Fanin: II10618 WX3271 
GateName: II10651 , GateType: 5, Level: 4, Output: false, Number: 6957, Fanout: II10651, Fanin: II10649 WX3273 
GateName: II10682 , GateType: 5, Level: 4, Output: false, Number: 6958, Fanout: II10682, Fanin: II10680 WX3275 
GateName: II10713 , GateType: 5, Level: 4, Output: false, Number: 6959, Fanout: II10713, Fanin: II10711 WX3277 
GateName: II10744 , GateType: 5, Level: 4, Output: false, Number: 6960, Fanout: II10744, Fanin: II10742 WX3279 
GateName: II10775 , GateType: 5, Level: 4, Output: false, Number: 6961, Fanout: II10775, Fanin: II10773 WX3281 
GateName: II10806 , GateType: 5, Level: 4, Output: false, Number: 6962, Fanout: II10806, Fanin: II10804 WX3283 
GateName: II10837 , GateType: 5, Level: 4, Output: false, Number: 6963, Fanout: II10837, Fanin: II10835 WX3285 
GateName: II10868 , GateType: 5, Level: 4, Output: false, Number: 6964, Fanout: II10868, Fanin: II10866 WX3287 
GateName: II10899 , GateType: 5, Level: 4, Output: false, Number: 6965, Fanout: II10899, Fanin: II10897 WX3289 
GateName: II10930 , GateType: 5, Level: 4, Output: false, Number: 6966, Fanout: II10930, Fanin: II10928 WX3291 
GateName: II10961 , GateType: 5, Level: 4, Output: false, Number: 6967, Fanout: II10961, Fanin: II10959 WX3293 
GateName: II10012 , GateType: 5, Level: 3, Output: false, Number: 6968, Fanout: II10012, Fanin: II10015 II10014 
GateName: II10043 , GateType: 5, Level: 3, Output: false, Number: 6969, Fanout: II10043, Fanin: II10046 II10045 
GateName: II10074 , GateType: 5, Level: 3, Output: false, Number: 6970, Fanout: II10074, Fanin: II10077 II10076 
GateName: II10105 , GateType: 5, Level: 3, Output: false, Number: 6971, Fanout: II10105, Fanin: II10108 II10107 
GateName: II10136 , GateType: 5, Level: 3, Output: false, Number: 6972, Fanout: II10136, Fanin: II10139 II10138 
GateName: II10167 , GateType: 5, Level: 3, Output: false, Number: 6973, Fanout: II10167, Fanin: II10170 II10169 
GateName: II10198 , GateType: 5, Level: 3, Output: false, Number: 6974, Fanout: II10198, Fanin: II10201 II10200 
GateName: II10229 , GateType: 5, Level: 3, Output: false, Number: 6975, Fanout: II10229, Fanin: II10232 II10231 
GateName: II10260 , GateType: 5, Level: 3, Output: false, Number: 6976, Fanout: II10260, Fanin: II10263 II10262 
GateName: II10291 , GateType: 5, Level: 3, Output: false, Number: 6977, Fanout: II10291, Fanin: II10294 II10293 
GateName: II10322 , GateType: 5, Level: 3, Output: false, Number: 6978, Fanout: II10322, Fanin: II10325 II10324 
GateName: II10353 , GateType: 5, Level: 3, Output: false, Number: 6979, Fanout: II10353, Fanin: II10356 II10355 
GateName: II10384 , GateType: 5, Level: 3, Output: false, Number: 6980, Fanout: II10384, Fanin: II10387 II10386 
GateName: II10415 , GateType: 5, Level: 3, Output: false, Number: 6981, Fanout: II10415, Fanin: II10418 II10417 
GateName: II10446 , GateType: 5, Level: 3, Output: false, Number: 6982, Fanout: II10446, Fanin: II10449 II10448 
GateName: II10477 , GateType: 5, Level: 3, Output: false, Number: 6983, Fanout: II10477, Fanin: II10480 II10479 
GateName: II10508 , GateType: 5, Level: 3, Output: false, Number: 6984, Fanout: II10508, Fanin: II10511 II10510 
GateName: II10539 , GateType: 5, Level: 3, Output: false, Number: 6985, Fanout: II10539, Fanin: II10542 II10541 
GateName: II10570 , GateType: 5, Level: 3, Output: false, Number: 6986, Fanout: II10570, Fanin: II10573 II10572 
GateName: II10601 , GateType: 5, Level: 3, Output: false, Number: 6987, Fanout: II10601, Fanin: II10604 II10603 
GateName: II10632 , GateType: 5, Level: 3, Output: false, Number: 6988, Fanout: II10632, Fanin: II10635 II10634 
GateName: II10663 , GateType: 5, Level: 3, Output: false, Number: 6989, Fanout: II10663, Fanin: II10666 II10665 
GateName: II10694 , GateType: 5, Level: 3, Output: false, Number: 6990, Fanout: II10694, Fanin: II10697 II10696 
GateName: II10725 , GateType: 5, Level: 3, Output: false, Number: 6991, Fanout: II10725, Fanin: II10728 II10727 
GateName: II10756 , GateType: 5, Level: 3, Output: false, Number: 6992, Fanout: II10756, Fanin: II10759 II10758 
GateName: II10787 , GateType: 5, Level: 3, Output: false, Number: 6993, Fanout: II10787, Fanin: II10790 II10789 
GateName: II10818 , GateType: 5, Level: 3, Output: false, Number: 6994, Fanout: II10818, Fanin: II10821 II10820 
GateName: II10849 , GateType: 5, Level: 3, Output: false, Number: 6995, Fanout: II10849, Fanin: II10852 II10851 
GateName: II10880 , GateType: 5, Level: 3, Output: false, Number: 6996, Fanout: II10880, Fanin: II10883 II10882 
GateName: II10911 , GateType: 5, Level: 3, Output: false, Number: 6997, Fanout: II10911, Fanin: II10914 II10913 
GateName: II10942 , GateType: 5, Level: 3, Output: false, Number: 6998, Fanout: II10942, Fanin: II10945 II10944 
GateName: II10973 , GateType: 5, Level: 3, Output: false, Number: 6999, Fanout: II10973, Fanin: II10976 II10975 
GateName: II14005 , GateType: 5, Level: 4, Output: false, Number: 7000, Fanout: II14005, Fanin: II14003 WX4524 
GateName: II14036 , GateType: 5, Level: 4, Output: false, Number: 7001, Fanout: II14036, Fanin: II14034 WX4526 
GateName: II14067 , GateType: 5, Level: 4, Output: false, Number: 7002, Fanout: II14067, Fanin: II14065 WX4528 
GateName: II14098 , GateType: 5, Level: 4, Output: false, Number: 7003, Fanout: II14098, Fanin: II14096 WX4530 
GateName: II14129 , GateType: 5, Level: 4, Output: false, Number: 7004, Fanout: II14129, Fanin: II14127 WX4532 
GateName: II14160 , GateType: 5, Level: 4, Output: false, Number: 7005, Fanout: II14160, Fanin: II14158 WX4534 
GateName: II14191 , GateType: 5, Level: 4, Output: false, Number: 7006, Fanout: II14191, Fanin: II14189 WX4536 
GateName: II14222 , GateType: 5, Level: 4, Output: false, Number: 7007, Fanout: II14222, Fanin: II14220 WX4538 
GateName: II14253 , GateType: 5, Level: 4, Output: false, Number: 7008, Fanout: II14253, Fanin: II14251 WX4540 
GateName: II14284 , GateType: 5, Level: 4, Output: false, Number: 7009, Fanout: II14284, Fanin: II14282 WX4542 
GateName: II14315 , GateType: 5, Level: 4, Output: false, Number: 7010, Fanout: II14315, Fanin: II14313 WX4544 
GateName: II14346 , GateType: 5, Level: 4, Output: false, Number: 7011, Fanout: II14346, Fanin: II14344 WX4546 
GateName: II14377 , GateType: 5, Level: 4, Output: false, Number: 7012, Fanout: II14377, Fanin: II14375 WX4548 
GateName: II14408 , GateType: 5, Level: 4, Output: false, Number: 7013, Fanout: II14408, Fanin: II14406 WX4550 
GateName: II14439 , GateType: 5, Level: 4, Output: false, Number: 7014, Fanout: II14439, Fanin: II14437 WX4552 
